N,T,suffix,model,method,pick_periods,n,objective,root_time,solving_time,MIP_gap,relaxation_gap,nodes,proportion_of_set_up_costs,proportion_of_holding_costs,set_up_costs_proportion_at_warehouse,set_up_costs_proportion_at_retailers,nb_set_ups_at_warehouse,nb_set_ups_at_retailers,holding_costs_proportion_warehouse,holding_costs_proportion_retailers,nb_variables,nb_binary_variables,nb_constraints,
100,20,DD_DF,tpc,not_sequential,all,0.0,115110.12799999998,0.6912204504013062,1.5679082155227662,0.0,0.0001997618589458192,0.6,0.6254796239942098,0.37452037600579047,0.3773362795525519,0.6226637204474481,9.9,1029.4,0.17261961731718703,0.8273803826828129,157560.0,20.0,44000.0,
75,20,SD_DF,es,not_sequential,all,0.0,92195.30399999996,0.0263931274414062,129.40041756629944,9.005992274777366e-05,0.7508617506288336,2393.2,0.6353465780596079,0.3646534219403923,0.435270258957409,0.564729741042591,9.7,758.5,0.18205459333090684,0.8179454066690918,4636.0,1520.0,3136.0,
75,20,SD_DF,owmr,not_sequential,all,0.0,92195.38000000022,0.00896482467651363,213.58942034244538,7.899039461680245e-05,0.967305495489288,3097.5,0.635178312161334,0.3648216878386659,0.4353869698394887,0.5646130301605113,9.700000000000012,758.1000000000022,0.18231031484299193,0.8176896851570076,4636.0,1520.0,3116.0,
100,20,DD_DF,ses,not_sequential,all,0.0,115110.12799999998,0.4635778903961182,29.226678562164306,1.5889968034321017e-05,0.08555462939662957,1509.4,0.6255369917962622,0.37446300820373807,0.3773041796222777,0.6226958203777223,9.9,1029.4,0.1725553298620353,0.827444670137964,23230.0,2020.0,23250.0,
100,20,DD_SF,mc,not_sequential,all,0.0,114792.44499999967,0.861535120010376,1.5694031476974488,0.0,0.0001201172765116407,0.6,0.6391846937913286,0.36081530620867414,0.38077547879510476,0.6192245212048951,10.6,1049.7,0.17353702607046326,0.8264629739295373,92240.0,20.0,86121.0,
100,20,DD_SF,sp,not_sequential,all,0.0,114792.44499999999,0.6691581964492798,2.1313672780990602,0.0,0.00012011727650933324,0.6,0.6391956954937977,0.3608043045062022,0.3807686619524386,0.6192313380475614,10.6,1049.8,0.1735425871754174,0.8264574128245827,178770.0,20.0,46420.0,
100,20,DD_SF,spc,not_sequential,all,0.0,114792.44499999999,0.5635157346725463,1.8444632530212401,0.0,0.00012011727650937361,0.6,0.6391783421374677,0.3608216578625322,0.3807788153990038,0.6192211846009962,10.6,1049.7,0.17353419793692498,0.8264658020630751,156020.0,20.0,25000.0,
100,20,DD_SF,tp,not_sequential,all,0.0,114792.44499999999,0.7546759843826294,1.7719246864318847,0.0,0.00012011727650940339,0.6,0.6391798781955434,0.3608201218044565,0.38077834460823173,0.6192216553917682,10.6,1049.7,0.17349182562863372,0.8265081743713664,178770.0,20.0,65000.0,
100,20,DD_SF,tpc,not_sequential,all,0.0,114792.44499999999,0.6883985042572022,1.6066510200500488,0.0,0.00012011727650934572,0.6,0.6391798781955434,0.3608201218044565,0.38077834460823173,0.6192216553917682,10.6,1049.7,0.17349182562863374,0.8265081743713664,157560.0,20.0,44000.0,
100,20,DD_DF,owmr,not_sequential,all,0.0,115110.5990000002,0.01218450069427486,289.25320682525637,8.996383990264885e-05,0.9732722872395069,3380.7,0.6256485557148509,0.37435144428514916,0.37723288263099225,0.6227671173690076,9.899999999999997,1029.4000000000008,0.17229928931132496,0.8277007106886753,6161.0,2020.0,4141.0,
100,20,DD_SF,ses,not_sequential,all,0.0,114792.44499999999,0.47778241634368895,37.40215518474579,6.325100843832405e-05,0.09119558357356441,2138.1,0.6391783421374677,0.36082165786253184,0.3807788153990038,0.6192211846009962,10.6,1049.7,0.1735341979369252,0.8264658020630758,23230.0,2020.0,23250.0,
100,20,SD_SF,mc,not_sequential,all,0.0,115807.05099999916,0.9344891548156739,1.5183612823486328,0.0,1.7171482229828795e-06,0.0,0.6391416262661217,0.3608583737338856,0.3802857375062879,0.619714262493712,10.5,1052.9,0.16923062656028393,0.8307693734397159,92240.0,20.0,86121.0,
100,20,DD_DF,es,not_sequential,all,0.0,115110.50699999995,0.0394412755966186,333.73234033584595,8.299803844138978e-05,0.7606440008467505,2212.2,0.6256142165214602,0.3743857834785399,0.3772565234876037,0.6227434765123963,9.9,1029.600000000001,0.17278505798441296,0.8272149420155864,6161.0,2020.0,4161.0,
100,20,SD_SF,sp,not_sequential,all,0.0,115807.051,0.6888879060745239,1.8946090936660767,0.0,1.7171482159555477e-06,0.0,0.6390670797353263,0.3609329202646738,0.38032677841560536,0.6196732215843945,10.5,1052.8,0.16919627530839082,0.8308037246916093,178770.0,20.0,46420.0,
100,20,SD_SF,spc,not_sequential,all,0.0,115807.051,0.5785241842269897,1.6458573579788207,0.0,1.7171482160300384e-06,0.0,0.6390670797353263,0.36093292026467383,0.38032677841560536,0.6196732215843945,10.5,1052.8,0.16919627530839076,0.8308037246916091,156020.0,20.0,25000.0,
100,20,SD_SF,tp,not_sequential,all,0.0,115807.051,0.7598116397857666,1.4447489738464356,0.0,1.7171482159800308e-06,0.0,0.6390950061602335,0.3609049938397665,0.3803149118448578,0.6196850881551421,10.5,1052.7,0.1690704569070976,0.8309295430929025,178770.0,20.0,65000.0,
100,20,SD_SF,tpc,not_sequential,all,0.0,115807.051,0.6706836223602295,1.280478596687317,0.0,1.7171482160047652e-06,0.0,0.6389372433839673,0.3610627566160328,0.3804091077655106,0.6195908922344893,10.5,1052.5,0.1690771171092128,0.8309228828907871,157560.0,20.0,44000.0,
100,20,DD_SF,owmr,not_sequential,all,0.0,114792.97800000015,0.01150138378143306,393.4452378034592,9.402713432415675e-05,0.9740578633191228,3878.2,0.6391740291505199,0.36082597084947976,0.3807797491441219,0.6192202508558782,10.599999999999984,1049.500000000004,0.17355855252444835,0.8264414474755524,6161.0,2020.0,4141.0,
100,20,SD_SF,ses,not_sequential,all,0.0,115807.051,0.48914461135864257,25.263617825508117,3.0406039389940667e-05,0.08655484972305792,1411.5,0.639141626266117,0.360858373733883,0.3802857375062879,0.619714262493712,10.5,1052.9,0.16923062656028387,0.8307693734397157,23230.0,2020.0,23250.0,
100,20,SD_DF,mc,not_sequential,all,0.0,114120.28199999966,0.8394559383392334,1.553068995475769,0.0,9.84192885405587e-05,0.3,0.6340421413531561,0.36595785864684666,0.3767240080328559,0.6232759919671442,10.6,1043.5,0.1770215938551018,0.8229784061448987,92240.0,20.0,86121.0,
100,20,SD_DF,sp,not_sequential,all,0.0,114120.282,0.7132779121398926,2.215343713760376,0.0,9.841928853806849e-05,0.3,0.6340664786930221,0.36593352130697776,0.37670969152620865,0.6232903084737913,10.6,1043.6,0.1771474158521562,0.8228525841478438,178770.0,20.0,46420.0,
100,20,SD_DF,spc,not_sequential,all,0.0,114120.28199999998,0.62190260887146,1.8906813621520997,0.0,9.841928853805956e-05,0.3,0.6340664786930221,0.36593352130697776,0.37670969152620865,0.6232903084737913,10.6,1043.6,0.17714741585215615,0.8228525841478438,156020.0,20.0,25000.0,
100,20,SD_DF,tp,not_sequential,all,0.0,114120.282,0.8250861883163452,1.8239999771118165,0.0,9.841928853816136e-05,0.3,0.6338798240620711,0.3661201759379289,0.3768210741593637,0.6231789258406363,10.6,1043.2,0.1768740687572745,0.8231259312427259,178770.0,20.0,65000.0,
100,20,DD_SF,es,not_sequential,all,0.0,114793.00299999995,0.03936543464660641,491.1115114450455,7.704274155705215e-05,0.7627365025807867,2700.0,0.6392553540790263,0.3607446459209735,0.38072976340921877,0.6192702365907812,10.6,1049.7000000000003,0.17345586901958376,0.826544130980416,6161.0,2020.0,4161.0,
100,20,SD_DF,tpc,not_sequential,all,0.0,114120.28199999998,0.6990275144577026,1.6101701498031615,0.0,9.841928853812602e-05,0.3,0.6340412555501833,0.3659587444498167,0.37672623576089986,0.6232737642391002,10.6,1043.5,0.17700624340373958,0.8229937565962604,157560.0,20.0,44000.0,
100,20,SD_SF,owmr,not_sequential,all,0.0,115807.29100000004,0.012465000152587849,274.2967075109482,9.367164675459422e-05,0.973714270144049,3125.7,0.6390553160024786,0.36094468399752155,0.38033425385427827,0.6196657461457216,10.5,1052.5000000000064,0.1688808339426245,0.8311191660573755,6161.0,2020.0,4141.0,
100,20,SD_SF,es,not_sequential,all,0.0,115807.29899999996,0.03658020496368404,297.2259030342102,8.350792456230857e-05,0.7622207163338942,2470.1,0.6389625255508277,0.36103747444917256,0.38039212998635835,0.6196078700136417,10.5,1052.5000000000014,0.16913857340001975,0.8308614265999793,6161.0,2020.0,4161.0,
50,25,DD_DF,mc,not_sequential,all,0.0,86519.22299999965,0.48272194862365725,0.8877846002578735,0.0,1.656692971853168e-05,0.0,0.5969518363762383,0.4030481636237659,0.5016092817706856,0.49839071822931436,10.4,605.2,0.2339394519783104,0.7660605480216891,70150.0,25.0,66326.0,
100,20,SD_DF,ses,not_sequential,all,0.0,114120.28199999998,0.4536717653274536,31.2618665933609,4.012378777299086e-05,0.08930051447741316,1734.4,0.6339056727495297,0.3660943272504701,0.3768047558177042,0.6231952441822959,10.6,1043.3,0.17712838328925457,0.8228716167107459,23230.0,2020.0,23250.0,
50,25,DD_DF,sp,not_sequential,all,0.0,86519.223,0.5750226020812989,1.6763971328735352,0.0,6.001840640276618e-06,0.0,0.5969518363762358,0.4030481636237641,0.5016092817706856,0.49839071822931436,10.4,605.2,0.2339394519783105,0.7660605480216893,167025.0,25.0,35650.0,
50,25,DD_DF,spc,not_sequential,all,0.0,86519.223,0.590202522277832,1.678259587287903,6.001840640176067e-06,6.001840640191926e-06,0.0,0.5969518363762358,0.40304816362376406,0.5016092817706856,0.49839071822931436,10.4,605.2,0.2339394519783105,0.7660605480216894,147525.0,25.0,18750.0,
50,25,DD_DF,tp,not_sequential,all,0.0,86519.223,0.5309517621994019,1.1406569242477418,0.0,1.6566929715980475e-05,0.0,0.596871355891412,0.40312864410858784,0.5016783320126363,0.4983216679873636,10.4,605.1,0.2338903660210904,0.7661096339789099,167025.0,25.0,50000.0,
50,25,DD_DF,tpc,not_sequential,all,0.0,86519.223,0.43065972328186036,1.0273853063583374,1.4592933250197632e-06,1.6566929715967448e-05,0.0,0.596871355891412,0.40312864410858795,0.5016783320126363,0.4983216679873636,10.4,605.1,0.2338903660210904,0.7661096339789097,150450.0,25.0,33750.0,
50,25,DD_DF,es,not_sequential,all,0.0,86519.27799999996,0.02152876853942866,115.9347811460495,8.79224985651168e-05,0.7706896585825245,2679.3,0.596949076301836,0.4030509236981641,0.5016112787990805,0.4983887212009194,10.4,605.2000000000005,0.233770538190057,0.7662294618099426,3876.0,1275.0,2626.0,
50,25,DD_DF,ses,not_sequential,all,0.0,86519.223,0.34644882678985595,23.359506607055664,4.280387040528774e-05,0.062062804560092145,1753.9,0.5969518363762358,0.4030481636237642,0.5016092817706856,0.49839071822931436,10.4,605.2,0.2339394519783105,0.7660605480216895,17850.0,1275.0,17875.0,
50,25,DD_SF,mc,not_sequential,all,0.0,86873.73299999967,0.4682358980178833,0.8197390079498291,0.0,3.805359554983918e-15,0.0,0.5795535530669077,0.42044644693309585,0.4935429312517144,0.5064570687482857,10.3,598.2,0.24530002596893602,0.7546999740310643,70150.0,25.0,66326.0,
100,20,SD_DF,owmr,not_sequential,all,0.0,114120.58800000045,0.01221897602081295,284.69930293560026,9.177529023477786e-05,0.9739815536562771,3516.2,0.6338447645139593,0.36615523548604056,0.3768405577629847,0.6231594422370155,10.599999999999977,1043.3000000000059,0.17706200543897313,0.8229379945610271,6161.0,2020.0,4141.0,
50,25,DD_SF,sp,not_sequential,all,0.0,86873.733,0.5734592914581299,1.6351054906845093,0.0,1.6439637690596393e-16,0.0,0.5794651726921277,0.42053482730787206,0.4936166974272189,0.5063833025727811,10.3,598.0,0.2450184272467153,0.7549815727532849,167025.0,25.0,35650.0,
50,25,DD_SF,tp,not_sequential,all,0.0,86873.733,0.5178569078445434,1.0733922243118286,0.0,1.0133769303440158e-16,0.0,0.579494339204081,0.4205056607959189,0.49359082381515257,0.5064091761848475,10.3,598.1,0.24512266180228687,0.7548773381977134,167025.0,25.0,50000.0,
50,25,DD_SF,spc,not_sequential,all,0.0,86873.73300000001,0.5544031381607055,1.6216068983078002,0.0,4.986456256650011e-17,0.0,0.5794320444292109,0.42056795557078885,0.4936476144175459,0.5063523855824539,10.3,598.0,0.24508788415100438,0.7549121158489956,147525.0,25.0,18750.0,
50,25,DD_SF,tpc,not_sequential,all,0.0,86873.733,0.4377340793609619,0.9662946462631226,0.0,1.3121336584692154e-16,0.0,0.579494339204081,0.42050566079591895,0.49359082381515257,0.5064091761848475,10.3,598.1,0.24512266180228676,0.7548773381977134,150450.0,25.0,33750.0,
50,25,DD_SF,es,not_sequential,all,0.0,86874.427,0.02059948444366449,112.62998864650726,8.604642119430956e-05,0.772385095515281,2263.1,0.579327924915874,0.4206720750841259,0.49373155527060913,0.5062684447293908,10.3,597.7999999999993,0.2446600364908888,0.7553399635091109,3876.0,1275.0,2626.0,
50,25,DD_SF,ses,not_sequential,all,0.0,86873.733,0.3267204284667969,21.091245579719544,3.201368435114683e-05,0.05917841714653823,1622.9,0.5794320444292109,0.42056795557078885,0.4936476144175459,0.5063523855824539,10.3,598.0,0.2450878841510044,0.7549121158489961,17850.0,1275.0,17875.0,
50,25,SD_SF,mc,not_sequential,all,0.0,87514.80999999974,0.440383243560791,0.8112435102462768,4.425640389765892e-06,1.4512760376884403e-05,0.0,0.5947508071087942,0.4052491928912089,0.5089493399058838,0.49105066009411624,10.3,599.0,0.23694128678585144,0.7630587132141481,70150.0,25.0,66326.0,
50,25,SD_SF,sp,not_sequential,all,0.0,87514.41399999999,0.5896053075790405,1.7035118818283081,0.0,5.427911490053737e-06,0.0,0.5946353172466132,0.40536468275338694,0.5085399463647371,0.4914600536352629,10.3,599.0,0.23858351246810786,0.7614164875318921,167025.0,25.0,35650.0,
100,20,SD_DF,es,not_sequential,all,0.0,114120.70799999998,0.03958096504211423,479.6844076871872,8.187104860835969e-05,0.7612168898634893,2886.0,0.6341345885002017,0.3658654114997979,0.37666995479473625,0.6233300452052637,10.6,1043.4000000000005,0.17690194237240747,0.8230980576275932,6161.0,2020.0,4161.0,
50,25,SD_SF,tp,not_sequential,all,0.0,87514.41399999999,0.4637915849685669,1.0117428064346314,0.0,1.0104266004499562e-05,0.0,0.5946353172466132,0.40536468275338694,0.5085399463647371,0.4914600536352629,10.3,599.0,0.23858351246810786,0.761416487531892,167025.0,25.0,50000.0,
50,25,SD_SF,spc,not_sequential,all,0.0,87514.55500000001,0.5548604249954223,1.6684718608856202,6.997720646955009e-06,6.997720647020424e-06,0.0,0.5943310249980703,0.4056689750019299,0.5085216882055515,0.49147831179444834,10.3,598.7,0.23646981437526526,0.7635301856247345,147525.0,25.0,18750.0,
50,25,SD_SF,tpc,not_sequential,all,0.0,87514.41399999999,0.4179930925369263,0.9254037857055664,3.9804684260072e-06,1.0104266004476211e-05,0.0,0.5946928163088036,0.40530718369119667,0.5084902263747875,0.49150977362521253,10.3,599.0,0.23847814764381065,0.7615218523561891,150450.0,25.0,33750.0,
50,25,SD_SF,es,not_sequential,all,0.0,87514.56399999997,0.02126607894897456,125.5783483505249,8.934867130730301e-05,0.7748135062108081,2639.8,0.5946374345275254,0.40536256547247485,0.508539402269433,0.4914605977305671,10.3,598.9000000000001,0.23855661096550249,0.7614433890344969,3876.0,1275.0,2626.0,
50,25,SD_SF,ses,not_sequential,all,0.0,87514.41399999999,0.32285940647125244,20.73718388080597,2.594023551885035e-05,0.060800550089610585,1480.5,0.5946796977628838,0.40532030223711635,0.5085032845016324,0.49149671549836754,10.3,599.0,0.23860858704843196,0.7613914129515679,17850.0,1275.0,17875.0,
50,25,SD_DF,mc,not_sequential,all,0.0,87765.26099999981,0.4345768213272095,0.8304721117019653,8.662187790315107e-06,2.844257544763692e-05,0.2,0.5967945483294564,0.40320545167054583,0.5033290707166652,0.4966709292833348,10.3,605.7,0.23867954841041783,0.7613204515895818,70150.0,25.0,66326.0,
50,25,SD_DF,sp,not_sequential,all,0.0,87765.261,0.5647298336029053,2.015545606613159,0.0,2.84425754467823e-05,0.0,0.5967518876358844,0.40324811236411573,0.503364262316858,0.4966357376831419,10.3,605.6,0.23865514422082418,0.7613448557791753,167025.0,25.0,35650.0,
50,25,SD_DF,spc,not_sequential,all,0.0,87765.261,0.5878364086151123,2.0197393894195557,0.0,2.8442575446806108e-05,0.3,0.5967945483294552,0.4032054516705449,0.5033290707166652,0.4966709292833348,10.3,605.7,0.2386795484104179,0.761320451589582,147525.0,25.0,18750.0,
50,25,SD_DF,tp,not_sequential,all,0.0,87765.261,0.5158069849014282,1.3006122827529907,9.059078614302953e-06,2.844257544680341e-05,0.0,0.5967518876358844,0.40324811236411595,0.503364262316858,0.4966357376831419,10.3,605.6,0.23865514422082415,0.7613448557791752,167025.0,25.0,50000.0,
50,25,SD_DF,tpc,not_sequential,all,0.0,87765.261,0.42924368381500244,1.0307944297790528,9.46743765124084e-06,2.844257544688986e-05,0.1,0.5967357826386647,0.4032642173613352,0.5033771542694848,0.49662284573051513,10.3,605.5,0.23859351362484746,0.7614064863751524,150450.0,25.0,33750.0,
50,25,DD_DF,owmr,not_sequential,all,0.0,86519.42700000023,0.007260894775390571,831.774584698677,9.307629372908572e-05,0.9647012974454585,12546.1,0.5969281908972344,0.403071809102766,0.5016276057686093,0.49837239423139074,10.400000000000016,605.100000000001,0.23360542836358827,0.7663945716364113,3876.0,1275.0,2601.0,
50,25,DD_SF,owmr,not_sequential,all,0.0,86874.06500000012,0.0067142724990844295,726.1557056903839,9.531712399612188e-05,0.9647032994417044,14507.5,0.579433217282804,0.4205667827171958,0.4936499124052484,0.5063500875947515,10.3,598.0000000000041,0.2450263108876906,0.7549736891123097,3876.0,1275.0,2601.0,
50,25,SD_DF,es,not_sequential,all,0.0,87765.26099999998,0.02127678394317622,88.0928071975708,8.632368099333972e-05,0.7729682698175705,2022.6,0.5967357826386647,0.4032642173613354,0.5033771542694849,0.496622845730515,10.3,605.4999999999998,0.2385935136248472,0.7614064863751524,3876.0,1275.0,2626.0,
75,25,DD_DF,mc,not_sequential,all,0.0,115552.62799999976,0.92120201587677,1.6363731384277345,7.5562969404862735e-06,2.093235466274176e-05,0.0,0.6032463425123795,0.39675365748762237,0.418344956691538,0.581655043308462,11.6,931.5,0.1964307658663348,0.8035692341336649,105200.0,25.0,99476.0,
50,25,SD_DF,ses,not_sequential,all,0.0,87765.26099999997,0.30908348560333254,15.055000519752502,5.450926606140776e-05,0.05736453953304869,1196.7,0.5967518876358844,0.4032481123641157,0.503364262316858,0.4966357376831419,10.3,605.6,0.2386551442208243,0.7613448557791757,17850.0,1275.0,17875.0,
75,25,DD_DF,sp,not_sequential,all,0.0,115552.628,0.9437377691268921,2.8659896850585938,0.0,2.093235466197259e-05,0.3,0.6032601343210626,0.3967398656789372,0.4183352929948483,0.5816647070051517,11.6,931.5,0.1964981782203028,0.8035018217796972,248900.0,25.0,53150.0,
75,25,DD_DF,spc,not_sequential,all,0.0,115552.628,0.8410265207290649,2.7788925170898438,3.380539241203898e-07,2.093235466189702e-05,0.5,0.6032464808378392,0.39675351916216084,0.41834578746508955,0.5816542125349105,11.6,931.5,0.19655001239647313,0.8034499876035269,221275.0,25.0,28125.0,
75,25,DD_DF,tp,not_sequential,all,0.0,115552.628,0.8459117174148559,1.8241157054901123,4.977125871205029e-06,2.093235466201826e-05,0.0,0.6032463425123784,0.3967536574876215,0.418344956691538,0.581655043308462,11.6,931.5,0.19643076586633484,0.8035692341336655,248900.0,25.0,75000.0,
75,25,DD_DF,tpc,not_sequential,all,0.0,115552.628,0.7296700239181518,1.7203997850418091,0.0,2.093235466197526e-05,0.3,0.6031589673524761,0.39684103264752396,0.4184059890882019,0.581594010911798,11.6,931.2,0.1962305976290944,0.8037694023709054,224200.0,25.0,50625.0,
50,25,SD_SF,owmr,not_sequential,all,0.0,87515.1480000002,0.00677158832550043,1072.7518027305603,9.32319729942954e-05,0.9643094942822537,17033.8,0.5946777360486635,0.40532226395133664,0.508498870228049,0.49150112977195093,10.3,598.8999999999994,0.2382149897158195,0.76178501028418,3876.0,1275.0,2601.0,
50,25,SD_DF,owmr,not_sequential,all,0.0,87765.89500000021,0.00710489749908442,853.7143072843552,9.280156310274569e-05,0.9644918191203316,12418.5,0.5968498148905315,0.40315018510946865,0.5032791846419858,0.4967208153580141,10.3,605.5999999999996,0.23879334708412472,0.7612066529158751,3876.0,1275.0,2601.0,
75,25,DD_SF,mc,not_sequential,all,0.0,116068.89299999978,0.9533616304397583,1.677883505821228,0.0,2.0252039258582226e-15,0.0,0.619067346358953,0.38093265364104895,0.43044787672410595,0.569552123275894,12.0,947.0,0.19427619433404128,0.8057238056659581,105200.0,25.0,99476.0,
75,25,DD_SF,sp,not_sequential,all,0.0,116068.89300000001,1.1965165615081788,2.9136913061141967,0.0,7.543084792323786e-17,0.0,0.6190742273572472,0.380925772642753,0.4304428699224916,0.5695571300775085,12.0,947.1,0.19436934896122376,0.8056306510387758,248900.0,25.0,53150.0,
75,25,DD_SF,spc,not_sequential,all,0.0,116068.893,1.0168112754821776,2.745870018005371,0.0,6.298304308361972e-17,0.0,0.619067346358952,0.3809326536410481,0.43044787672410595,0.569552123275894,12.0,947.0,0.19427619433404136,0.8057238056659584,221275.0,25.0,28125.0,
75,25,DD_DF,ses,not_sequential,all,0.0,115552.628,0.5726723909378052,81.8785811662674,4.2146200060629466e-05,0.07843044399813973,4493.1,0.603277438840986,0.3967225611590138,0.4183237844079672,0.5816762155920328,11.6,931.6,0.19656502261803233,0.8034349773819679,26600.0,1900.0,26625.0,
75,25,DD_SF,tp,not_sequential,all,0.0,116068.893,0.9460200309753418,1.9767399072647094,0.0,1.1295662606188362e-16,0.0,0.6191181629146805,0.38088183708531964,0.43041395161340984,0.5695860483865902,12.0,947.1,0.1941710402468594,0.8058289597531401,248900.0,25.0,75000.0,
75,25,DD_DF,es,not_sequential,all,0.0,115552.88299999996,0.0360207319259643,578.0502658128738,6.98940916453848e-05,0.7870232308869252,3298.7,0.6032388781207385,0.3967611218792614,0.4183483780880075,0.5816516219119924,11.6,931.7000000000002,0.19654934195141258,0.8034506580485875,5776.0,1900.0,3901.0,
75,25,DD_SF,tpc,not_sequential,all,0.0,116068.893,0.7500183343887329,1.6008516788482665,0.0,7.460089695298297e-17,0.0,0.6190700406682864,0.38092995933171375,0.4304458200756713,0.5695541799243287,12.0,946.9,0.19387703655327942,0.8061229634467205,224200.0,25.0,50625.0,
75,25,DD_SF,ses,not_sequential,all,0.0,116068.893,0.6296963930130005,86.60490148067474,3.8382475493336206e-05,0.0788365059911593,4339.1,0.6191181629146805,0.38088183708531964,0.43041395161340984,0.5695860483865902,12.0,947.1,0.19417104024685944,0.8058289597531404,26600.0,1900.0,26625.0,
75,25,SD_SF,mc,not_sequential,all,0.0,115829.47299999945,1.0204503059387207,1.4498815536499023,0.0,4.844970170483622e-15,0.0,0.6338335260114227,0.36616647398858204,0.43247585755893764,0.5675241424410624,12.2,953.7,0.186653227953094,0.813346772046906,105200.0,25.0,99476.0,
75,25,SD_SF,sp,not_sequential,all,0.0,115829.473,1.1022096633911134,2.88061408996582,0.0,1.0035121146627005e-16,0.0,0.6338866673593546,0.3661133326406454,0.43244098963125166,0.5675590103687485,12.2,953.7,0.18665845800239358,0.8133415419976068,248900.0,25.0,53150.0,
75,25,SD_SF,spc,not_sequential,all,0.0,115829.473,0.9699946403503418,2.6307981252670287,0.0,8.81804515451722e-17,0.0,0.6338866673593546,0.36611333264064544,0.43244098963125166,0.5675590103687485,12.2,953.7,0.18665845800239356,0.8133415419976066,221275.0,25.0,28125.0,
75,25,SD_SF,tp,not_sequential,all,0.0,115829.473,0.9957153797149658,1.9033836841583252,0.0,8.794140654960883e-17,0.0,0.6338805303682109,0.36611946963178904,0.4324451527222443,0.5675548472777556,12.2,953.7,0.18651243628826825,0.8134875637117315,248900.0,25.0,75000.0,
75,25,SD_SF,tpc,not_sequential,all,0.0,115829.473,0.8287668704986573,1.7870818376541138,0.0,6.328738181587658e-17,0.0,0.633954988010594,0.3660450119894059,0.4323943918300297,0.5676056081699703,12.2,953.8,0.1866931642499763,0.8133068357500239,224200.0,25.0,50625.0,
75,25,DD_DF,owmr,not_sequential,all,0.0,115552.63100000033,0.010053920745849548,1261.5401803016662,9.206053441335548e-05,0.9740651757594282,12117.1,0.603121327568918,0.3968786724310821,0.4184327649460645,0.5815672350539354,11.599999999999993,931.0999999999998,0.1962978283554022,0.8037021716445978,5776.0,1900.0,3876.0,
