N,T,suffix,model,method,pick_periods,n,objective,root_time,solving_time,MIP_gap,relaxation_gap,nodes,proportion_of_set_up_costs,proportion_of_holding_costs,set_up_costs_proportion_at_warehouse,set_up_costs_proportion_at_retailers,nb_set_ups_at_warehouse,nb_set_ups_at_retailers,holding_costs_proportion_warehouse,holding_costs_proportion_retailers,nb_variables,nb_binary_variables,nb_constraints,
75,25,DD_SF,es,not_sequential,all,0.0,116069.08099999993,0.03739655017852779,735.6347126483918,9.095882441209151e-05,0.7902388803944941,3478.3,0.619006282346614,0.3809937176533861,0.4304893054559928,0.569510694544007,12.0,946.7999999999996,0.193865460458465,0.8061345395415345,5776.0,1900.0,3901.0,
75,25,SD_SF,ses,not_sequential,all,0.0,115829.473,0.6463249206542969,78.46244277954102,3.280694128413374e-05,0.07697080878845203,3887.6,0.6338744986732535,0.3661255013267465,0.4324471445294396,0.5675528554705604,12.2,953.7,0.18651554672713827,0.813484453272862,26600.0,1900.0,26625.0,
75,25,SD_DF,mc,not_sequential,all,0.0,116085.88699999964,0.989885950088501,1.8279332876205445,0.0,0.00010774437703246337,0.9,0.6132562300764406,0.3867437699235626,0.42314242412108394,0.5768575758789161,11.8,943.5,0.19835119932003983,0.8016488006799598,105200.0,25.0,99476.0,
75,25,SD_DF,sp,not_sequential,all,0.0,116085.88699999999,1.1298726320266723,3.424016833305359,0.0,0.00010665681052555577,0.9,0.613240025323414,0.38675997467658585,0.4231537858044496,0.5768462141955504,11.8,943.4,0.1982397923028007,0.8017602076971994,248900.0,25.0,53150.0,
75,25,SD_DF,spc,not_sequential,all,0.0,116085.88699999999,0.9543217182159424,3.2529690265655518,0.0,0.00010665681052557797,0.9,0.6132348104869263,0.3867651895130738,0.4231573958450551,0.5768426041549449,11.8,943.3,0.19814519502011976,0.8018548049798803,221275.0,25.0,28125.0,
75,25,SD_DF,tp,not_sequential,all,0.0,116085.88699999999,1.067188835144043,2.3619964599609373,0.0,0.00010774437703028312,0.9,0.6132405584547246,0.38675944154527564,0.42315296576779043,0.5768470342322096,11.8,943.4,0.19825164565687997,0.8017483543431195,248900.0,25.0,75000.0,
75,25,SD_DF,tpc,not_sequential,all,0.0,116085.88699999999,0.9404767990112305,2.067830443382263,0.0,0.0001077443770302426,0.9,0.6132069549657139,0.386793045034286,0.4231767067517097,0.5768232932482903,11.8,943.2,0.19799881983411807,0.802001180165882,224200.0,25.0,50625.0,
75,25,SD_SF,es,not_sequential,all,0.0,115830.41500000018,0.03540132045745846,595.9139728069306,8.888240854181277e-05,0.7823534240174462,3119.4,0.633975994754695,0.3660240052453049,0.4323769369538698,0.5676230630461303,12.2,954.10000000001,0.18679922844803332,0.8132007715519668,5776.0,1900.0,3901.0,
75,25,SD_SF,owmr,not_sequential,all,0.0,115830.98200000027,0.010074496269226029,1292.5475214004516,9.341764781471652e-05,0.9734089826519579,12245.9,0.6340285587550025,0.36597144124499775,0.4323372558650692,0.5676627441349305,12.2,953.6999999999989,0.18637027230756192,0.8136297276924382,5776.0,1900.0,3876.0,
75,25,SD_DF,ses,not_sequential,all,0.0,116085.88699999996,0.620744252204895,85.39877262115479,5.182007424026678e-05,0.07850312143912382,4444.8,0.6132400253234142,0.386759974676586,0.4231537858044496,0.5768462141955504,11.8,943.4,0.19823979230280062,0.801760207697199,26600.0,1900.0,26625.0,
100,25,DD_DF,mc,not_sequential,all,0.0,144450.3729999997,1.8094385623931886,2.6324910163879394,0.0,2.348254806357911e-15,0.0,0.638743100017945,0.36125689998205723,0.38513546847999763,0.6148645315200023,13.1,1299.9,0.16636749593942385,0.8336325040605764,140250.0,25.0,132626.0,
75,25,DD_SF,owmr,not_sequential,all,0.0,116069.08400000038,0.01050143241882319,1489.2403390169143,9.553309478053682e-05,0.9737582844438766,14965.0,0.6190585912394363,0.3809414087605638,0.43045345054227235,0.5695465494577278,12.0,947.0000000000033,0.19430468594760358,0.805695314052396,5776.0,1900.0,3876.0,
100,25,DD_DF,sp,not_sequential,all,0.0,144450.373,1.494201421737671,3.8026194095611574,0.0,1.8132776395894e-16,0.0,0.6387431000179435,0.36125689998205657,0.38513546847999763,0.6148645315200023,13.1,1299.9,0.16636749593942385,0.8336325040605759,330775.0,25.0,70650.0,
100,25,DD_DF,spc,not_sequential,all,0.0,144450.373,1.1374791145324707,3.4408528327941896,0.0,1.0066882206073257e-16,0.0,0.6387431000179435,0.36125689998205657,0.38513546847999763,0.6148645315200023,13.1,1299.9,0.16636749593942382,0.8336325040605759,295025.0,25.0,37500.0,
100,25,DD_DF,tp,not_sequential,all,0.0,144450.373,1.5321983098983765,2.7689749002456665,0.0,1.0150501512472496e-16,0.0,0.6387081394972189,0.361291860502781,0.38515555040091,0.61484444959909,13.1,1299.7,0.16619783035442665,0.8338021696455737,330775.0,25.0,100000.0,
100,25,DD_DF,tpc,not_sequential,all,0.0,144450.373,1.3110005140304566,2.488500881195068,0.0,1.6250623593250056e-16,0.0,0.6387081394972189,0.36129186050278117,0.38515555040091,0.61484444959909,13.1,1299.7,0.16619783035442656,0.8338021696455732,297950.0,25.0,67500.0,
75,25,SD_DF,es,not_sequential,all,0.0,116086.52799999996,0.03413209915161128,687.8809669017792,8.608945604323472e-05,0.7886646713725027,3838.5,0.6133922212881824,0.386607778711818,0.42304060794205656,0.5769593920579434,11.8,943.5,0.19802294304729787,0.8019770569527008,5776.0,1900.0,3901.0,
100,25,DD_DF,ses,not_sequential,all,0.0,144450.37299999996,1.0557784557342529,197.51468453407287,5.108061299099112e-05,0.08995379552409608,7720.4,0.6387431000179435,0.36125689998205646,0.38513546847999763,0.6148645315200023,13.1,1299.9,0.16636749593942385,0.8336325040605763,35350.0,2525.0,35375.0,
100,25,DD_SF,mc,not_sequential,all,0.0,143148.41599999933,1.61475350856781,3.206327486038208,0.0,8.903641058205279e-05,0.9,0.6353812617063506,0.36461873829365377,0.37857939518642797,0.621420604813572,13.2,1295.6,0.16672689326305123,0.833273106736949,140250.0,25.0,132626.0,
100,25,DD_SF,sp,not_sequential,all,0.0,143148.416,1.7026122093200684,6.233839917182922,0.0,8.85837163440821e-05,1.1,0.6353247600198403,0.3646752399801595,0.37861302300913874,0.6213869769908613,13.2,1295.5,0.16675315626617288,0.8332468437338274,330775.0,25.0,70650.0,
100,25,DD_SF,spc,not_sequential,all,0.0,143148.41600000003,1.4434661149978638,4.442209529876709,0.0,8.858371634402063e-05,1.1,0.6353092948047294,0.36469070519527047,0.3786224905884804,0.6213775094115196,13.2,1295.5,0.1667865629963216,0.8332134370036787,295025.0,25.0,37500.0,
100,25,DD_SF,tp,not_sequential,all,0.0,143148.41600000003,1.7071185111999512,4.014137005805969,0.0,8.903641057945222e-05,0.9,0.6352820053791255,0.3647179946208744,0.3786389195663943,0.6213610804336057,13.2,1295.4,0.16667626970825428,0.833323730291746,330775.0,25.0,100000.0,
100,25,DD_SF,tpc,not_sequential,all,0.0,143148.416,1.3786441087722778,3.4789512395858764,0.0,8.903641057941218e-05,0.9,0.6352717773512089,0.36472822264879107,0.37864435452169637,0.6213556454783037,13.2,1295.2,0.16656774576782957,0.8334322542321706,297950.0,25.0,67500.0,
75,25,SD_DF,owmr,not_sequential,all,0.0,116086.38300000034,0.01019520759582514,1693.2617849826813,9.774101364475496e-05,0.9737505866210732,14711.2,0.6133055974731263,0.38669440252687376,0.42310460855720555,0.5768953914427949,11.8,943.3000000000027,0.19806694797112104,0.8019330520288784,5776.0,1900.0,3876.0,
100,25,DD_DF,owmr,not_sequential,all,0.0,144450.97500000132,0.01372029781341548,1545.621418952942,9.488144798962167e-05,0.9788161867099916,13463.5,0.638559927935964,0.36144007206403633,0.38524356223498807,0.6147564377650117,13.1,1299.8999999999794,0.16665907339404434,0.8333409266059555,7676.0,2525.0,5151.0,
100,25,DD_SF,ses,not_sequential,all,0.0,143148.416,1.20480637550354,240.73000190258026,5.691707996258355e-05,0.09260325668377342,9750.5,0.6352012745745218,0.3647987254254782,0.3786864894166133,0.6213135105833867,13.2,1295.1,0.1666057318285275,0.8333942681714724,35350.0,2525.0,35375.0,
100,25,SD_SF,mc,not_sequential,all,0.0,143627.40799999953,1.680202341079712,3.565308094024658,9.014934035239991e-06,0.0001329766068506727,0.9,0.6365076400472868,0.36349235995271645,0.37806558517808375,0.6219344148219161,13.4,1311.3,0.16766002732399846,0.8323399726760021,140250.0,25.0,132626.0,
100,25,SD_SF,sp,not_sequential,all,0.0,143627.408,1.549712109565735,5.5663106679916385,9.014934035761604e-06,0.000132976606847832,0.9,0.636473339724458,0.3635266602755419,0.37808794065882634,0.6219120593411736,13.4,1311.3,0.1676794925219609,0.8323205074780393,330775.0,25.0,70650.0,
100,25,SD_SF,spc,not_sequential,all,0.0,143627.408,1.2858065605163573,4.608255362510681,8.63139608674305e-06,0.00013297660684781027,1.1,0.636472679612919,0.363527320387081,0.3780883541917715,0.6219116458082284,13.4,1311.3,0.16779456019008382,0.8322054398099163,295025.0,25.0,37500.0,
100,25,SD_SF,tp,not_sequential,all,0.0,143627.408,1.5587664365768432,3.841608166694641,6.348095753519989e-06,0.00013297660684789104,0.9,0.6364433885294986,0.36355661147050167,0.3781053594468774,0.6218946405531225,13.4,1311.1,0.16749286026339738,0.8325071397366024,330775.0,25.0,100000.0,
100,25,SD_SF,tpc,not_sequential,all,0.0,143627.77,1.3763099193572998,3.8001516103744506,3.4804269533670583e-06,0.000135571424832502,0.9,0.6356571932468302,0.36434280675316966,0.3776953114358462,0.6223046885641537,13.3,1308.7,0.16724275194340596,0.8327572480565945,297950.0,25.0,67500.0,
100,25,DD_SF,owmr,not_sequential,all,0.0,143148.80100000076,0.01353971958160396,1494.830612063408,9.876177308777419e-05,0.9792715483159725,13101.7,0.6351523144565624,0.3648476855434376,0.37871208288167246,0.6212879171183274,13.2,1295.0999999999888,0.1665982576451018,0.8334017423548981,7676.0,2525.0,5151.0,
100,25,DD_DF,es,not_sequential,all,0.0,144451.21599999993,0.056037807464599576,2273.8434286594393,8.72714479293908e-05,0.7959146271585407,5573.0,0.638785296451201,0.3612147035487993,0.3851073757900125,0.6148926242099876,13.1,1299.9000000000049,0.166280482813127,0.8337195171868718,7676.0,2525.0,5176.0,
100,25,SD_SF,ses,not_sequential,all,0.0,143627.408,1.0393483877182006,235.22050187587737,5.193847862893717e-05,0.0898452348311051,9056.7,0.6364322501781277,0.36356774982187234,0.378113730840128,0.6218862691598719,13.4,1311.1,0.1676004996615399,0.8323995003384604,35350.0,2525.0,35375.0,
100,25,SD_DF,mc,not_sequential,all,0.0,143383.77999999927,1.7078638553619385,3.502520298957825,0.0,0.00029335676857924917,1.1,0.63481257140508,0.36518742859492515,0.3756944786018984,0.6243055213981016,13.4,1304.5,0.16505524528629242,0.8349447547137077,140250.0,25.0,132626.0,
100,25,SD_DF,sp,not_sequential,all,0.0,143383.77999999997,1.7463819980621338,6.524930167198181,0.0,0.00029335676857718203,1.1,0.6347923907337897,0.36520760926621043,0.37570669054507083,0.6242933094549292,13.4,1304.4,0.16495444791157346,0.8350455520884263,330775.0,25.0,70650.0,
100,25,SD_DF,spc,not_sequential,all,0.0,143383.77999999997,1.2858902215957642,5.399052524566651,0.0,0.00029335676857714023,1.1,0.6347598781546887,0.3652401218453114,0.37572530120843667,0.6242746987915633,13.4,1304.4,0.1650336266849391,0.8349663733150606,295025.0,25.0,37500.0,
100,25,SD_DF,tp,not_sequential,all,0.0,143383.77999999997,1.6739474296569825,4.25242965221405,0.0,0.00029335676857716045,1.1,0.6348125714050769,0.36518742859492315,0.3756944786018984,0.6243055213981016,13.4,1304.5,0.16505524528629242,0.8349447547137073,330775.0,25.0,100000.0,
100,25,SD_DF,tpc,not_sequential,all,0.0,143383.78,1.419251847267151,3.765515685081482,0.0,0.00029335676857718024,1.1,0.6348125714050769,0.3651874285949233,0.3756944786018984,0.6243055213981016,13.4,1304.5,0.1650552452862923,0.8349447547137073,297950.0,25.0,67500.0,
100,25,DD_SF,es,not_sequential,all,0.0,143149.06899999996,0.059620642662048286,2398.9929525375364,8.832554850460748e-05,0.7997078115580715,5993.9,0.6353467340500304,0.3646532659499695,0.3785985360665779,0.6214014639334222,13.199999999999989,1295.2999999999995,0.16666907957016938,0.8333309204298305,7676.0,2525.0,5176.0,
100,25,SD_SF,owmr,not_sequential,all,0.0,143627.480000001,0.0138328075408935,1643.5403047084808,9.914696425139514e-05,0.9791890007536503,15179.2,0.6363524660845191,0.363647533915481,0.378161216272617,0.6218387837273828,13.4,1310.8999999999953,0.16766718794556612,0.8323328120544342,7676.0,2525.0,5151.0,
100,25,SD_DF,ses,not_sequential,all,0.0,143383.77999999997,1.0286302089691162,196.74840619564057,2.7701647832386207e-05,0.08682925021645124,7493.0,0.6347598781546887,0.36524012184531146,0.37572530120843667,0.6242746987915633,13.4,1304.4,0.16503362668493907,0.8349663733150605,35350.0,2525.0,35375.0,
50,30,DD_DF,mc,not_sequential,all,0.0,103401.59499999977,0.7417334794998169,1.285111379623413,0.0,2.3427599937356104e-15,0.0,0.5964168360062867,0.4035831639937153,0.5006621139325732,0.49933788606742685,12.4,722.2,0.23369171103208292,0.7663082889679171,99160.0,30.0,94581.0,
50,30,DD_DF,sp,not_sequential,all,0.0,103401.595,1.1813340663909913,3.235374355316162,0.0,9.875576605746369e-17,0.0,0.5964485748967812,0.4035514251032189,0.5006364782505329,0.49936352174946713,12.4,722.3,0.23381743517574197,0.7661825648242578,278205.0,30.0,50430.0,
50,30,DD_DF,spc,not_sequential,all,0.0,103401.595,1.1446814298629762,3.23106689453125,0.0,8.340759372860671e-17,0.0,0.5964813056276048,0.403518694372395,0.5006100686040792,0.4993899313959208,12.4,722.4,0.2340132570313677,0.7659867429686326,249530.0,30.0,26250.0,
50,30,DD_DF,tp,not_sequential,all,0.0,103401.595,0.9399344205856324,1.9357788562774658,0.0,1.551882918135394e-16,0.0,0.5964039187593364,0.4035960812406634,0.5006724225557633,0.4993275774442368,12.4,722.1,0.23362183867803052,0.7663781613219703,278205.0,30.0,71250.0,
50,30,DD_DF,tpc,not_sequential,all,0.0,103401.595,0.7758715867996215,1.6804596185684204,0.0,1.1364114230453994e-16,0.0,0.5964555177790771,0.4035444822209229,0.500630873902044,0.499369126097956,12.4,722.3,0.23392817124289095,0.7660718287571091,254490.0,30.0,48000.0,
100,25,SD_DF,owmr,not_sequential,all,0.0,143384.1100000005,0.01450505256652826,1591.742332458496,0.0012808490738908664,0.9792096439004634,13083.7,0.6347672279996757,0.3652327720003244,0.3757204516911525,0.6242795483088475,13.4,1304.600000000012,0.1652489342061557,0.8347510657938445,7676.0,2525.0,5151.0,
100,25,SD_SF,es,not_sequential,all,0.0,143627.98499999993,0.05654678344726558,2187.449120283127,8.661465517283701e-05,0.7970005100729233,5806.4,0.6365434739023311,0.363456526097669,0.37804434976714696,0.621955650232853,13.400000000000011,1311.3,0.16761914548888676,0.8323808545111125,7676.0,2525.0,5176.0,
50,30,DD_DF,ses,not_sequential,all,0.0,103401.595,0.5419070005416871,81.90223274230956,5.708436045817996e-05,0.05998694732256079,4278.1,0.5964842811485889,0.4035157188514109,0.500607669092686,0.4993923309073141,12.4,722.4,0.23397511889115935,0.7660248811088411,25245.0,1530.0,25275.0,
50,30,DD_SF,mc,not_sequential,all,0.0,105737.33099999977,1.6729634284973145,2.855954623222351,0.0,0.00031070366357337725,1.1,0.6157882929046978,0.38421170709530433,0.5371109226315459,0.46288907736845414,12.4,709.1,0.21206816892748828,0.7879318310725117,99160.0,30.0,94581.0,
50,30,DD_SF,sp,not_sequential,all,0.0,105737.331,1.7932002067565918,5.086446833610535,0.0,0.0003011683026810535,1.1,0.6157882929046965,0.3842117070953034,0.5371109226315459,0.46288907736845414,12.4,709.1,0.21206816892748837,0.7879318310725119,278205.0,30.0,50430.0,
50,30,DD_SF,spc,not_sequential,all,0.0,105737.331,1.3415493965148926,5.029116630554199,0.0,0.00030116830268096524,1.1,0.6158415907416704,0.38415840925832956,0.5370740807467527,0.4629259192532473,12.4,709.2,0.2121735485530488,0.7878264514469511,249530.0,30.0,26250.0,
50,30,DD_SF,tp,not_sequential,all,0.0,105737.331,1.6668428182601929,3.5435447454452516,0.0,0.0003107036635728156,1.1,0.6158081354325913,0.3841918645674087,0.5370914691749066,0.4629085308250936,12.4,709.2,0.21212265995843796,0.787877340041562,278205.0,30.0,71250.0,
50,30,DD_SF,tpc,not_sequential,all,0.0,105737.331,1.330950379371643,3.2129759550094605,0.0,0.0003107036635727703,1.1,0.6157712399609526,0.38422876003904743,0.537143158072347,0.46285684192765303,12.4,709.1,0.21196529025755523,0.7880347097424444,254490.0,30.0,48000.0,
50,30,DD_DF,es,not_sequential,all,0.0,103402.09699999998,0.02709345817565913,370.3183569908142,9.472866639784232e-05,0.795964315695722,4739.2,0.5964487254608837,0.40355127453911643,0.5006388823499351,0.49936111765006486,12.4,722.2999999999998,0.23348976461269239,0.766510235387307,4641.0,1530.0,3141.0,
100,25,SD_DF,es,not_sequential,all,0.0,143384.0199999996,0.05489096641540523,1617.1188443899155,8.533236059019459e-05,0.7942740059703454,4895.8,0.6348061249164237,0.3651938750835762,0.37569806983845405,0.6243019301615459,13.4,1304.4000000000376,0.1649598182476927,0.8350401817523065,7676.0,2525.0,5176.0,
50,30,DD_SF,ses,not_sequential,all,0.0,105737.331,0.6679505348205567,558.6073046922684,9.453451166038759e-05,0.08383896008078348,42007.1,0.6157882929046965,0.3842117070953034,0.5371109226315459,0.46288907736845414,12.4,709.1,0.21206816892748837,0.787931831072512,25245.0,1530.0,25275.0,
50,30,SD_SF,mc,not_sequential,all,0.0,101789.81599999983,1.5792747735977173,3.3683968067169188,1.8783246470494295e-06,0.00044281990040673637,2.0,0.6192242450692459,0.3807757549307565,0.5041658402043311,0.4958341597956689,13.3,735.9,0.16792293648211523,0.8320770635178836,99160.0,30.0,94581.0,
50,30,SD_SF,sp,not_sequential,all,0.0,101789.81599999998,1.7205017805099487,6.177192187309265,2.0214366615544827e-06,0.0003012514483062865,1.6,0.6192243087487441,0.3807756912512561,0.5041713846368455,0.4958286153631545,13.3,736.0,0.1680491820791648,0.8319508179208348,278205.0,30.0,50430.0,
50,30,SD_SF,spc,not_sequential,all,0.0,101789.81599999999,1.8033571720123291,5.376776099205017,4.2030432542284785e-06,0.00030125144830641287,1.6,0.6192166713970354,0.38078332860296465,0.5041713006010021,0.4958286993989979,13.3,736.0,0.168055172895284,0.8319448271047161,249530.0,30.0,26250.0,
50,30,SD_SF,tp,not_sequential,all,0.0,101789.81599999999,1.592604398727417,4.843079018592834,7.324416782831222e-06,0.0004428199004053498,2.1,0.6192191209288302,0.3807808790711701,0.5041713459633014,0.4958286540366986,13.3,735.8,0.16782583342888693,0.8321741665711127,278205.0,30.0,71250.0,
50,30,SD_SF,tpc,not_sequential,all,0.0,101789.81599999999,1.2664313077926637,4.014197278022766,0.0,0.00044281990040527747,2.3,0.6191786148271844,0.38082138517281605,0.5042105747974635,0.49578942520253655,13.3,735.7,0.16770213109743004,0.8322978689025696,254490.0,30.0,48000.0,
50,30,DD_DF,owmr,not_sequential,all,0.0,103402.27900000037,0.007692337036132769,4246.358789491654,0.0066935758431104515,0.9701133211959023,52431.5,0.596551305413437,0.40344869458656313,0.5005510655410251,0.49944893445897487,12.4,722.3000000000073,0.23392115616867648,0.7660788438313232,4641.0,1530.0,3111.0,
50,30,DD_SF,es,not_sequential,all,0.0,105737.878,0.027429890632629343,4049.019370341301,9.620121390474965e-05,0.8059237953973837,27148.0,0.6158211574010062,0.38417884259899376,0.5370886264907135,0.46291137350928657,12.4,709.1000000000001,0.21207364775793547,0.7879263522420642,4641.0,1530.0,3141.0,
50,30,SD_SF,ses,not_sequential,all,0.0,101789.81599999999,0.6744426012039184,770.8443353652954,9.540488269461629e-05,0.08669289236216779,58914.2,0.6191725939216032,0.3808274060783978,0.5042076271064485,0.4957923728935515,13.3,735.9,0.16807177668864448,0.8319282233113542,25245.0,1530.0,25275.0,
50,30,SD_DF,mc,not_sequential,all,0.0,103145.95799999993,0.6126214742660523,1.1089131116867066,9.053227471100632e-06,9.053227471610883e-06,0.0,0.5747130631396394,0.42528693686036084,0.49929130181261094,0.5007086981873891,12.0,706.4,0.20659451871030954,0.7934054812896913,99160.0,30.0,94581.0,
50,30,SD_DF,sp,not_sequential,all,0.0,103145.958,1.0887619733810425,3.0802718877792357,0.0,9.779640079209591e-17,0.0,0.5746142839472655,0.42538571605273434,0.49937657263576146,0.5006234273642386,12.0,706.4,0.20678259275786304,0.793217407242137,278205.0,30.0,50430.0,
50,30,SD_DF,spc,not_sequential,all,0.0,103145.95800000001,1.166120982170105,3.1666165351867677,0.0,8.467951877161123e-17,0.0,0.5746392073220926,0.4253607926779074,0.49935991436324006,0.5006400856367599,12.0,706.4,0.20671832789662878,0.7932816721033712,249530.0,30.0,26250.0,
50,30,SD_DF,tp,not_sequential,all,0.0,103145.958,0.8069448947906495,1.7071036100387573,9.053227470910466e-06,9.053227471149446e-06,0.0,0.5747220156136403,0.4252779843863599,0.49928319721732645,0.5007168027826736,12.0,706.4,0.2065782728910756,0.7934217271089242,278205.0,30.0,71250.0,
50,30,SD_DF,tpc,not_sequential,all,0.0,103145.958,0.6805999040603637,1.4772857189178468,9.053227470910466e-06,9.053227471092226e-06,0.0,0.5746625932132838,0.42533740678671605,0.49933448228173793,0.5006655177182621,12.0,706.3,0.20647681471166734,0.7935231852883329,254490.0,30.0,48000.0,
50,30,SD_SF,es,not_sequential,all,0.0,101791.59999999995,0.02235922813415521,3668.397315573692,0.0037453819953946685,0.811975238376481,26563.9,0.6193805955910444,0.38061940440895653,0.5040038544827021,0.49599614551729776,13.3,736.6999999999996,0.16971613525896784,0.8302838647410302,4641.0,1530.0,3141.0,
50,30,SD_DF,es,not_sequential,all,0.0,103146.601,0.0222664356231689,349.72808969020844,9.793370997667223e-05,0.7996240309445629,4329.3,0.5743870830370245,0.425612916962975,0.4995773234309442,0.5004226765690558,12.0,706.1,0.20659845850543648,0.7934015414945643,4641.0,1530.0,3141.0,
50,30,SD_DF,ses,not_sequential,all,0.0,103145.95800000001,0.6148463487625122,73.59960269927979,3.9721802702701015e-05,0.059313354028983634,3934.4,0.574436284579108,0.4255637154208915,0.4995338987012766,0.5004661012987233,12.0,706.2,0.2068505804410309,0.7931494195589701,25245.0,1530.0,25275.0,
75,30,DD_DF,mc,not_sequential,all,0.0,138476.78799999962,1.1952489852905273,2.031849217414856,0.0,2.858902645149571e-15,0.0,0.602362198128613,0.3976378018713895,0.42386121059630105,0.5761387894036989,13.8,1121.2,0.20210622124514024,0.7978937787548597,148710.0,30.0,141856.0,
75,30,DD_DF,sp,not_sequential,all,0.0,138476.788,1.6015471696853638,4.364419603347779,0.0,1.4626370921070128e-16,0.0,0.6022915586163337,0.3977084413836662,0.42391048662907654,0.5760895133709235,13.8,1121.1,0.20226484565110261,0.7977351543488973,414580.0,30.0,75180.0,
50,30,DD_SF,owmr,not_sequential,all,0.0,105850.24099999966,0.008329606056213329,7200.004014587403,0.09587939085287646,0.9722544707580347,209770.3,0.6159710689688784,0.3840289310311216,0.5365257329649444,0.46347426703505545,12.4,709.7000000000108,0.2130454831822563,0.7869545168177438,4641.0,1530.0,3111.0,
75,30,DD_DF,spc,not_sequential,all,0.0,138476.78799999997,1.5521448373794555,4.53740816116333,0.0,1.2566502830314965e-16,0.0,0.602347122147546,0.397652877852454,0.42387223068816926,0.576127769311831,13.8,1121.3,0.20228138071601615,0.7977186192839837,374280.0,30.0,39375.0,
75,30,DD_DF,tp,not_sequential,all,0.0,138476.788,1.2940498828887939,2.6555113077163695,0.0,1.0519707201073875e-16,0.0,0.6023534500813748,0.3976465499186253,0.42386734908970725,0.5761326509102929,13.8,1121.1,0.2020278272880261,0.7979721727119744,414580.0,30.0,106875.0,
75,30,DD_DF,tpc,not_sequential,all,0.0,138476.788,1.1380921840667724,2.4622095823287964,0.0,8.391274866603294e-17,0.0,0.6023723514605211,0.3976276485394787,0.42385440460574975,0.5761455953942504,13.8,1121.2,0.20208725929210428,0.7979127407078958,379240.0,30.0,72000.0,
50,30,SD_SF,owmr,not_sequential,all,0.0,101856.60999999839,0.009394216537475521,7200.003905868531,0.09287977581918654,0.97531277526217,141586.0,0.6230326795214934,0.3769673204785069,0.5065344238885825,0.49346557611141745,13.4,736.5000000000281,0.1633127922179312,0.8366872077820682,4641.0,1530.0,3111.0,
